EJECUTORA_NOMBRE,ANO_DOC,NIVEL_GOBIERNO_NOMBRE,EJECUTORA,PLIEGO,SUBGENERICA_NOMBRE,MES_DOC,PROVINCIA_EJECUTORA_NOMBRE,RUBRO_NOMBRE,DISTRITO_EJECUTORA,SECTOR_NOMBRE,FUENTE_FINANCIAMIENTO,SUBGENERICA_DET_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,NIVEL_GOBIERNO,MONTO_PIM,DEPARTAMENTO_EJECUTORA_NOMBRE,SUBGENERICA_DET,ESPECIFICA_NOMBRE,ESPECIFICA,FUENTE_FINANCIAMIENTO_NOMBRE,PLIEGO_NOMBRE,PROVINCIA_EJECUTORA,ESPECIFICA_DET_NOMBRE,SECTOR,TIPO_RECURSO,GENERICA,RUBRO,TIPO_RECURSO_NOMBRE,MONTO_RECAUDADO,ESPECIFICA_DET,SEC_EJEC,GENERICA_NOMBRE,MONTO_PIA
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,4,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,HOSPITALIZACION,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,1407,6,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,3,CAMANA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,27,5,15,SUB CUENTA - FONCOR - LEY 31069,48.86,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,3,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SERVICIO DE TOPICO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,5829,7,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,2,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,ATENCION DENTAL,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,53,2,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,2,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,882.81,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,3,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SERVICIO DE EMERGENCIA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,19192.4,4,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,SALDOS DE BALANCE,1,CAMANA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,CAMANA,04,R,0,AREQUIPA,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SALDOS DE BALANCE,99,0,9,18,CANON,0,1,768,SALDOS DE BALANCE,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,3,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,HOSPITALIZACION,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,3076,6,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,4,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,CIRUGIA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,1330,5,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,4,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,OTROS SERVICIOS DE SALUD,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,OTROS SERVICIOS DE SALUD,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,1076,99,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,2,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",99,2,3,09,OTRAS CTAS RECAUD,1243.61,4,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,4,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,ATENCION DENTAL,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,103,2,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,1,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,35612,AREQUIPA,4,OTROS SERVICIOS DE SALUD,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,OTROS SERVICIOS DE SALUD,99,0,3,09,NORMAL,0,99,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,35612
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,DERECHOS Y TASAS ADMINISTRATIVOS,1,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE SALUD,2,CAMANA,04,R,36434,AREQUIPA,4,DERECHOS ADMINISTRATIVOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,CERTIFICADOS,99,0,3,09,NORMAL,0,4,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,36434
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,SALDOS DE BALANCE,1,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SALDOS DE BALANCE,1,CAMANA,04,R,400000,AREQUIPA,1,SALDOS DE BALANCE,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SALDOS DE BALANCE,99,0,9,09,NORMAL,0,1,768,SALDOS DE BALANCE,400000
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,2,CAMANA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,27,5,15,SUB CUENTA - FONCOR - LEY 31069,113.03,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,1,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,50822,AREQUIPA,4,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",99,0,3,09,NORMAL,0,4,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,50822
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,1,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,262915,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SERVICIO DE EMERGENCIA,99,0,3,09,NORMAL,0,4,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,262915
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE BIENES,4,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE PRODUCTOS DE SALUD,1,CAMANA,04,R,0,AREQUIPA,6,VENTA DE PRODUCTOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,MEDICINAS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,29988.29,2,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,1,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,2,5,09,OTRAS CTAS RECAUD,5.12,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,2,CAMANA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,I,5,18,SUB CUENTA - CANON HIDROENERGETICO,3.65,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,2,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,OTROS SERVICIOS DE SALUD,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,OTROS SERVICIOS DE SALUD,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,1211,99,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,3,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,5181,4,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,1,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,1037,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,ATENCION DENTAL,99,0,3,09,NORMAL,0,2,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1037
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,SALDOS DE BALANCE,1,CAMANA,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,SALDOS DE BALANCE,1,CAMANA,04,R,0,AREQUIPA,1,SALDOS DE BALANCE,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SALDOS DE BALANCE,99,0,9,13,NORMAL,0,1,768,SALDOS DE BALANCE,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,1,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,49295,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SERVICIO DE TOPICO,99,0,3,09,NORMAL,0,7,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,49295
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,3,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,EXAMENES DE LABORATORIO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,10755,1,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,2,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SERVICIO DE EMERGENCIA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,10439.51,4,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,3,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,836.6,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,2,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,ATENCION DENTAL,99,2,3,09,OTRAS CTAS RECAUD,383.34,2,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,DERECHOS Y TASAS ADMINISTRATIVOS,4,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE SALUD,2,CAMANA,04,R,0,AREQUIPA,4,DERECHOS ADMINISTRATIVOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,CARNETS Y/O TARJETAS DE ATENCION,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2199,6,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,3,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,2,5,09,OTRAS CTAS RECAUD,5.59,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,1,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,EXAMENES DE LABORATORIO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,6196,1,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,3,CAMANA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,P,5,18,SUB CUENTA - REGALIAS MINERAS,0.02,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,1,CAMANA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,P,5,18,SUB CUENTA - REGALIAS MINERAS,0.02,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,2,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,ATENCION MEDICA,99,2,3,09,OTRAS CTAS RECAUD,8141.5,1,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,VENTA DE SERVICIOS,2,CAMANA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,CAMANA,04,R,0,AREQUIPA,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SERVICIO DE TOPICO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,3215,7,768,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,RENTAS DE LA PROPIEDAD,2,CAMANA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,CAMANA,04,R,0,AREQUIPA,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,H,5,18,SUB CUENTA - CANON MINERO,14.59,1,768,OTROS INGRESOS,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,SALDOS DE BALANCE,3,CAMANA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,CAMANA,04,R,246396,AREQUIPA,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SALDOS DE BALANCE,99,0,9,18,CANON,0,1,768,SALDOS DE BALANCE,0
REGION AREQUIPA-SALUD CAMANA,2026,GOBIERNOS REGIONALES,403,443,SALDOS DE BALANCE,1,CAMANA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,CAMANA,04,R,0,AREQUIPA,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,02,SALDOS DE BALANCE,99,27,9,15,SUB CUENTA - FONCOR - LEY 31069,18686.14,1,768,SALDOS DE BALANCE,0
